premise,hypothesis,label,label_id
از طریق قوم آرامی، الفبای فنیقی در مصر و عرب و میان‌رودان تا هند بسط یافت و همچنین به غرب (اروپای امروز) که هنوز دارای خط و کتابت نبود راه یافت. این کار از طریق یونان انجام گرفت که با فنیقی‌ها ارتباط بازرگانی داشتند. الفبای یونانی و رومی از الفبای فنیقی پدید آمده‌است و از آنجا که الفبای سایر کشورهای اروپایی مشتق از این دو الفباء می‌باشد، می‌توان گفت که مبدأ خطوط ملل اروپایی، فنیقی است.,یونانی ها مصوت‌ها را وارد خط ساختند.,n,2
می‌توان گفت که فنیقی‌ها نخستین کسانی بودند که افتخار کشف الفبای حقیقی را دارند. با پیدایش خط فنیقی سایر خطوط جز خط چینی، از قلمرو نویسندگی خارج شدند. این خط در آسیای غربی نفوذ یافت و جایگزین خط میخی شد.,خط فنیقی، جایگزین خط میخی شد.,e,1
می‌توان گفت که فنیقی‌ها نخستین کسانی بودند که افتخار کشف الفبای حقیقی را دارند. با پیدایش خط فنیقی سایر خطوط جز خط چینی، از قلمرو نویسندگی خارج شدند. این خط در آسیای غربی نفوذ یافت و جایگزین خط میخی شد.,جایگزین خط میخی، خط عبری است.,c,0
می‌توان گفت که فنیقی‌ها نخستین کسانی بودند که افتخار کشف الفبای حقیقی را دارند. با پیدایش خط فنیقی سایر خطوط جز خط چینی، از قلمرو نویسندگی خارج شدند. این خط در آسیای غربی نفوذ یافت و جایگزین خط میخی شد.,خط فنیقی از راست به چپ نوشته می‌شد.,n,2
طبق ماده  بیست و هشت  قانون انتخابات مجلس شورای اسلامی، داوطلبان هنگام ثبت نام باید در محدوده سنی  سی  سال تمام تا  هفتاد و پنج  سال تمام قرار داشته باشند.,داوطلبان نمایندگی مجلس می بایست حداقل  سی  و حداکثر  هفتاد و پنج  سال داشته باشند.,e,1
طبق ماده  بیست و هشت  قانون انتخابات مجلس شورای اسلامی، داوطلبان هنگام ثبت نام باید در محدوده سنی  سی  سال تمام تا  هفتاد و پنج  سال تمام قرار داشته باشند.,سن داوطلبان انتخابات مجلس باید حداقل  بیست و پنج  و حداکثر  هشتاد  سال باشد.,c,0
طبق ماده  بیست و هشت  قانون انتخابات مجلس شورای اسلامی، داوطلبان هنگام ثبت نام باید در محدوده سنی  سی  سال تمام تا  هفتاد و پنج  سال تمام قرار داشته باشند.,یکی از شروط ثبت نام در انتخابات مجلس، داشتن حداقل مدرک فوق دیپلم است.,n,2
امروز متوجه می‌شویم که اقدام دانشجویان پیرو خط امام در تسخیر سفارت آمریکا صحیح بود و تسخیر لانه جاسوسی در  سیزده  آبان، ابهت آمریکا را در جهان شکست.,تسخیر سفارت آمریکا ابهت آمریکا را شکست.,e,1
امروز متوجه می‌شویم که اقدام دانشجویان پیرو خط امام در تسخیر سفارت آمریکا صحیح بود و تسخیر لانه جاسوسی در  سیزده  آبان، ابهت آمریکا را در جهان شکست.,ابهت آمریکا با وقوع جنگ ایران و عراق در هم شکست.,c,0
امروز متوجه می‌شویم که اقدام دانشجویان پیرو خط امام در تسخیر سفارت آمریکا صحیح بود و تسخیر لانه جاسوسی در  سیزده  آبان، ابهت آمریکا را در جهان شکست.,دولت انقلابی ما پس از تسخیر سفارت آمریکا از ترسش استعفا داد.,n,2
از نظر الکسی دوتوکویل اغلب انقلاب‌ها ناشی از بهبود شرایط اقتصادی، سیاسی پس از دوران طولانی از فشار و سرکوب هستند.,به نظر الکسی دوتوکویل انقلاب‌ها در بهبود شرایط به وقوع می‌پیوندند.,e,1
از نظر الکسی دوتوکویل اغلب انقلاب‌ها ناشی از بهبود شرایط اقتصادی، سیاسی پس از دوران طولانی از فشار و سرکوب هستند.,تنزل شرایط به نظر دوتوکویل سبب به وجود آمدن انقلاب می شود.,c,0
از نظر الکسی دوتوکویل اغلب انقلاب‌ها ناشی از بهبود شرایط اقتصادی، سیاسی پس از دوران طولانی از فشار و سرکوب هستند.,دو توکویل انقلاب فرانسه را به عنوان یک پدیده اجتماعی سیاسی مورد توجه قرار داد.,n,2
اصل یکصد و سی و چهارم: ریاست هیئت وزیران با رئیس جمهور است که بر کار وزیران نظارت دارد.,رییس جمهور بر کار وزیران طبق اصل  صد و سی و چهار  قانون اساسی نظارت دارد.,e,1
اصل یکصد و سی و چهارم: ریاست هیئت وزیران با رئیس جمهور است که بر کار وزیران نظارت دارد.,مطابق اصل  صد و بیست  رئیس جمهور، رئیس هیئت وزیران نیز می‌باشد.,c,0
اصل یکصد و سی و چهارم: ریاست هیئت وزیران با رئیس جمهور است که بر کار وزیران نظارت دارد.,رئیس جمهور در برابر مجلس، مسئول اقدامات هیئت وزیران است.,n,2
طبق اصل  نود و نه  قانون اساسی، شورای نگهبان نظارت بر انتخابات مجلس خبرگان رهبری، ریاست جمهوری و مجلس شورای اسلامی را بر عهده دارد. نظارت مذکور در اصل  نود و نه  قانون اساسی، استصوابی است.,نظارت شورای نگهبان بر انتخابات ریاست جمهوری، استصوابی است.,e,1
طبق اصل  نود و نه  قانون اساسی، شورای نگهبان نظارت بر انتخابات مجلس خبرگان رهبری، ریاست جمهوری و مجلس شورای اسلامی را بر عهده دارد. نظارت مذکور در اصل  نود و نه  قانون اساسی، استصوابی است.,شورای نگهبان بر انتخابات مجلس شورای اسلامی نظارت استطلاعی دارد.,c,0
طبق اصل  نود و نه  قانون اساسی، شورای نگهبان نظارت بر انتخابات مجلس خبرگان رهبری، ریاست جمهوری و مجلس شورای اسلامی را بر عهده دارد. نظارت مذکور در اصل  نود و نه  قانون اساسی، استصوابی است.,نظارت استصوابی یعنی نظارتی کامل و گسترده که شامل تمام مراحل انتخابات می‌شود.,n,2
اصل  دو  قانون اساسی ژاپن: نظام سیاسی و تاج و تخت امپراتوری موروثی خواهد بود و جانشینی طبق قانون دربار امپراتوری مصوب مجلسین انجام خواهد شد.,نظام سیاسی ژاپن، موروثی می باشد.,e,1
